process,rep,lag,theoretical_acf,acf
white_noise,173,7,0.0,-0.0027226178323992074
white_noise,173,8,0.0,-0.021103682848536604
white_noise,173,9,0.0,-0.10835674702897051
white_noise,173,10,0.0,0.00440273085370309
white_noise,173,11,0.0,-0.014231574300036536
white_noise,173,12,0.0,-0.04443940422887394
white_noise,173,13,0.0,-0.039866487738146585
white_noise,173,14,0.0,-0.07039110442984348
white_noise,173,15,0.0,-0.039332530347521696
white_noise,173,16,0.0,0.012097547922971241
white_noise,173,17,0.0,-0.13759857358000854
white_noise,173,18,0.0,0.11755893801961569
white_noise,173,19,0.0,-0.09581116184792922
white_noise,173,20,0.0,0.09475869713137218
white_noise,174,1,0.0,-0.046394326716313584
white_noise,174,2,0.0,-0.0510456618539993
white_noise,174,3,0.0,0.055322786141533124
white_noise,174,4,0.0,-0.0875809336346591
white_noise,174,5,0.0,0.05620599922176515
white_noise,174,6,0.0,0.020289650584176686
white_noise,174,7,0.0,0.07181575819654268
white_noise,174,8,0.0,-0.028129052130164894
white_noise,174,9,0.0,-0.01831336416605652
white_noise,174,10,0.0,0.008866186040585608
white_noise,174,11,0.0,-0.03741034630796818
white_noise,174,12,0.0,0.08143617382734225
white_noise,174,13,0.0,-0.019739392629970563
white_noise,174,14,0.0,-0.03468195161872613
white_noise,174,15,0.0,0.021549444941013303
white_noise,174,16,0.0,-0.015759066994540563
white_noise,174,17,0.0,-0.06936886818164015
white_noise,174,18,0.0,-0.08806107583636273
white_noise,174,19,0.0,0.05018166439558845
white_noise,174,20,0.0,0.024998558283762497
white_noise,175,1,0.0,0.027635806521420208
white_noise,175,2,0.0,-0.032811226300802514
white_noise,175,3,0.0,-0.03234061208365939
white_noise,175,4,0.0,-0.001210011349076647
white_noise,175,5,0.0,-0.04532077220335673
white_noise,175,6,0.0,-0.03844140891976177
white_noise,175,7,0.0,0.12334425818837426
white_noise,175,8,0.0,-0.03579505346211998
white_noise,175,9,0.0,-0.026882100369027613
white_noise,175,10,0.0,-0.09090095716269024
white_noise,175,11,0.0,0.027105574096053374
white_noise,175,12,0.0,-0.0485544742235956
white_noise,175,13,0.0,-0.034053705216428545
white_noise,175,14,0.0,0.03450636577179927
white_noise,175,15,0.0,-0.01736391063834197
white_noise,175,16,0.0,-0.07949051721503234
white_noise,175,17,0.0,-0.09452581576512532
white_noise,175,18,0.0,-0.006824425161696904
white_noise,175,19,0.0,-0.037810226834496606
white_noise,175,20,0.0,0.07864407512155018
white_noise,176,1,0.0,-0.06908115911097097
white_noise,176,2,0.0,0.022225696207244527
white_noise,176,3,0.0,0.006562578139932692
white_noise,176,4,0.0,0.001261904428936588
white_noise,176,5,0.0,-0.05777761248602219
white_noise,176,6,0.0,0.06522455091554834
white_noise,176,7,0.0,0.006382373728136911
white_noise,176,8,0.0,-0.06901262931572412
white_noise,176,9,0.0,-0.03918887842785236
white_noise,176,10,0.0,-0.05263131305506388
white_noise,176,11,0.0,0.01260296414289775
white_noise,176,12,0.0,-0.01455640423079043
white_noise,176,13,0.0,0.03543780505296458
white_noise,176,14,0.0,-0.02921147566763868
white_noise,176,15,0.0,0.07321939047682005
white_noise,176,16,0.0,-0.03742002843851715
white_noise,176,17,0.0,-0.002248636002537495
white_noise,176,18,0.0,-0.012720932891363555
white_noise,176,19,0.0,-0.043015183812714804
white_noise,176,20,0.0,-0.024966854480331667
white_noise,177,1,0.0,-0.022875146726294357
white_noise,177,2,0.0,-0.040790723831856994
white_noise,177,3,0.0,-0.04918269981787359
white_noise,177,4,0.0,0.04639120520971839
white_noise,177,5,0.0,-0.07104596808938195
white_noise,177,6,0.0,-0.09439586496887857
white_noise,177,7,0.0,0.07644920534310583
white_noise,177,8,0.0,0.06834943765756474
white_noise,177,9,0.0,-0.08561331744914215
white_noise,177,10,0.0,-0.05650741091219192
white_noise,177,11,0.0,0.033808279152841555
white_noise,177,12,0.0,-0.040494772811752816
white_noise,177,13,0.0,0.01992935667890862
white_noise,177,14,0.0,-0.0025142612136564704
white_noise,177,15,0.0,0.055562059555804656
white_noise,177,16,0.0,0.023207708458441487
white_noise,177,17,0.0,-0.10016590120038744
white_noise,177,18,0.0,0.05344523605461712
white_noise,177,19,0.0,-0.02712816532483688
white_noise,177,20,0.0,-0.09647757198543189
white_noise,178,1,0.0,0.012390599306845452
white_noise,178,2,0.0,-0.0144799418912663
white_noise,178,3,0.0,-0.05093995399496068
white_noise,178,4,0.0,-0.009767044627373126
white_noise,178,5,0.0,-0.0335897876671047
white_noise,178,6,0.0,-0.013276918813622605
white_noise,178,7,0.0,-0.015311119243483022
white_noise,178,8,0.0,-0.05399446333702682
white_noise,178,9,0.0,0.10494190272465409
white_noise,178,10,0.0,0.05957401415349943
white_noise,178,11,0.0,0.026403812780726083
white_noise,178,12,0.0,-0.11996068117177736
white_noise,178,13,0.0,-0.03133776756479277
white_noise,178,14,0.0,-0.04980411500522047
white_noise,178,15,0.0,-0.027409870135054207
white_noise,178,16,0.0,0.12314612607909972
white_noise,178,17,0.0,0.01600853239230922
white_noise,178,18,0.0,-0.0750640150492029
white_noise,178,19,0.0,-0.08905914650502883
white_noise,178,20,0.0,-0.002690240935169934
white_noise,179,1,0.0,-0.0583583900897704
white_noise,179,2,0.0,-0.006571024237468262
white_noise,179,3,0.0,-0.0873493731677307
white_noise,179,4,0.0,0.1132647206391826
white_noise,179,5,0.0,0.056477824072731705
white_noise,179,6,0.0,-0.009954638105131022
white_noise,179,7,0.0,0.05177534092907986
white_noise,179,8,0.0,0.11978861073004281
white_noise,179,9,0.0,-0.0502496708743586
white_noise,179,10,0.0,-0.036575134925826314
white_noise,179,11,0.0,-0.02244684340954027
white_noise,179,12,0.0,0.111927503416047
white_noise,179,13,0.0,0.013794898882750532
white_noise,179,14,0.0,0.02878840014373546
white_noise,179,15,0.0,-0.04211225421296503
white_noise,179,16,0.0,-0.013765533131244512
white_noise,179,17,0.0,-0.017448199832897235
white_noise,179,18,0.0,0.09669962477073456
white_noise,179,19,0.0,-0.005721472484134743
white_noise,179,20,0.0,0.007442887036632824
white_noise,180,1,0.0,0.009593143641545404
white_noise,180,2,0.0,-0.040169171591541
white_noise,180,3,0.0,-0.07050581275203344
white_noise,180,4,0.0,0.06893772424436238
white_noise,180,5,0.0,-0.09409483553415147
white_noise,180,6,0.0,0.030926620337781645
white_noise,180,7,0.0,-0.02898429881266525
white_noise,180,8,0.0,-0.01826508402316505
white_noise,180,9,0.0,0.11880137467924169
white_noise,180,10,0.0,0.037597430039918334
white_noise,180,11,0.0,-0.06794847370846617
white_noise,180,12,0.0,-0.07225448697982072
white_noise,180,13,0.0,0.054764720269588785
white_noise,180,14,0.0,0.000847134190300965
white_noise,180,15,0.0,-0.05941498816765219
white_noise,180,16,0.0,-0.013946131995860301
white_noise,180,17,0.0,-0.024000803373405523
white_noise,180,18,0.0,-0.052013571039027415
white_noise,180,19,0.0,0.03437952752168561
white_noise,180,20,0.0,0.0035893335981015567
white_noise,181,1,0.0,0.035631420007412304
white_noise,181,2,0.0,-0.06662940961740703
white_noise,181,3,0.0,0.07968597812012411
white_noise,181,4,0.0,-0.0077873691764994216
white_noise,181,5,0.0,0.0929790566638508
white_noise,181,6,0.0,0.04041373762771199
white_noise,181,7,0.0,-0.010751330087943538
white_noise,181,8,0.0,0.06206503631799726
white_noise,181,9,0.0,0.04929751176074567
white_noise,181,10,0.0,-0.059729816637747915
white_noise,181,11,0.0,-0.08969505131348324
white_noise,181,12,0.0,-0.028888919612605896
white_noise,181,13,0.0,-0.011130127712064912
white_noise,181,14,0.0,-0.016036985890360563
white_noise,181,15,0.0,-0.0457720685681661
white_noise,181,16,0.0,-0.012087538193494498
white_noise,181,17,0.0,0.003849782651644783
white_noise,181,18,0.0,0.008247062171488101
white_noise,181,19,0.0,-0.026900895798952325
white_noise,181,20,0.0,-0.08124824295775625
white_noise,182,1,0.0,0.006599063459437369
white_noise,182,2,0.0,-0.11313294545506514
white_noise,182,3,0.0,-0.11326423792142781
white_noise,182,4,0.0,0.017514812624029846
white_noise,182,5,0.0,0.055940789803343355
white_noise,182,6,0.0,-0.012601934320806998
white_noise,182,7,0.0,-0.10404558455676216
white_noise,182,8,0.0,-0.0662718505279373
white_noise,182,9,0.0,0.03450043858245231
white_noise,182,10,0.0,-0.061246659439404195
white_noise,182,11,0.0,-0.06899318186845031
white_noise,182,12,0.0,0.05677587019768352
white_noise,182,13,0.0,0.01871578966113822
white_noise,182,14,0.0,-0.007731929554550504
white_noise,182,15,0.0,0.07269894330174556
white_noise,182,16,0.0,0.05564337729986064
white_noise,182,17,0.0,0.10922903733379126
white_noise,182,18,0.0,-0.0250496989099279
white_noise,182,19,0.0,-0.08406239633469521
white_noise,182,20,0.0,-0.224306997598713
white_noise,183,1,0.0,0.03783555928808679
white_noise,183,2,0.0,0.07249184602887435
white_noise,183,3,0.0,0.05948978320706887
white_noise,183,4,0.0,-0.014437003868159898
white_noise,183,5,0.0,0.057619879460230596
white_noise,183,6,0.0,-0.08079494023865434
white_noise,183,7,0.0,0.05123427365488376
white_noise,183,8,0.0,-0.0791151205818569
white_noise,183,9,0.0,0.009767452023575162
white_noise,183,10,0.0,0.029263778529127028
white_noise,183,11,0.0,0.0240653938633063
white_noise,183,12,0.0,0.052463858698564764
white_noise,183,13,0.0,-0.06454160462389034
white_noise,183,14,0.0,-0.025947035484824597
white_noise,183,15,0.0,-0.057037476833070144
white_noise,183,16,0.0,0.06352013164468027
white_noise,183,17,0.0,-0.07133045045738987
white_noise,183,18,0.0,0.007185954244323429
white_noise,183,19,0.0,-0.017292870888239633
white_noise,183,20,0.0,-0.023718874917052993
white_noise,184,1,0.0,-0.0340318721474396
white_noise,184,2,0.0,0.025356143078041973
white_noise,184,3,0.0,-0.018068784235896154
white_noise,184,4,0.0,-0.008242423731636073
white_noise,184,5,0.0,0.016551051118409144
white_noise,184,6,0.0,-0.07527309854040351
white_noise,184,7,0.0,-0.04729328707167198
white_noise,184,8,0.0,-0.00914714446044832
white_noise,184,9,0.0,0.09379287263432488
white_noise,184,10,0.0,0.017407120076211653
white_noise,184,11,0.0,0.04496481979284781
white_noise,184,12,0.0,0.011355744165163323
white_noise,184,13,0.0,0.061437165034102945
white_noise,184,14,0.0,-0.015208929798028141
white_noise,184,15,0.0,0.011779588965224725
white_noise,184,16,0.0,-0.04152008461083617
white_noise,184,17,0.0,-0.003958154290656935
white_noise,184,18,0.0,0.0015606341556774063
white_noise,184,19,0.0,-0.01101640559924036
white_noise,184,20,0.0,0.03221369960404511
white_noise,185,1,0.0,-0.07138774768579718
white_noise,185,2,0.0,0.0044395459474850935
white_noise,185,3,0.0,0.0308649766664677
white_noise,185,4,0.0,-0.005888052951566161
white_noise,185,5,0.0,0.07869581129126274
white_noise,185,6,0.0,0.10225044284929148
white_noise,185,7,0.0,0.045005901382834675
white_noise,185,8,0.0,0.048942894563737155
white_noise,185,9,0.0,-0.017704349776942702
white_noise,185,10,0.0,-0.009828344321274694
white_noise,185,11,0.0,-0.04519117496886246
white_noise,185,12,0.0,-0.07193446679102865
white_noise,185,13,0.0,0.07232459607557616
white_noise,185,14,0.0,-0.10088455420402764
white_noise,185,15,0.0,0.030839782083006674
white_noise,185,16,0.0,-0.011081692313365303
white_noise,185,17,0.0,-0.03338826429495838
white_noise,185,18,0.0,-0.017675368434425097
white_noise,185,19,0.0,0.039203792698446004
white_noise,185,20,0.0,0.030020395314689263
white_noise,186,1,0.0,-0.006593661357204827
white_noise,186,2,0.0,-0.006614664214573546
white_noise,186,3,0.0,-0.07685725384322784
white_noise,186,4,0.0,-0.02198331987066416
white_noise,186,5,0.0,-0.052100922311656826
white_noise,186,6,0.0,0.017811140811828583
white_noise,186,7,0.0,0.02947247371535418
white_noise,186,8,0.0,0.061563051966176056
white_noise,186,9,0.0,0.0137240753532425
white_noise,186,10,0.0,-0.03568850636539928
white_noise,186,11,0.0,0.0629373512366763
white_noise,186,12,0.0,-0.02061135790284366
white_noise,186,13,0.0,0.00046857286027164813
white_noise,186,14,0.0,0.010310101146007397
white_noise,186,15,0.0,0.06226277649531486
white_noise,186,16,0.0,0.04177679560052566
white_noise,186,17,0.0,-0.027799886762800236
white_noise,186,18,0.0,-0.010240395831978524
white_noise,186,19,0.0,0.018961006155474542
white_noise,186,20,0.0,0.002889163690922111
white_noise,187,1,0.0,0.06689862531797185
white_noise,187,2,0.0,-0.026401656220337844
white_noise,187,3,0.0,0.05500410840088496
white_noise,187,4,0.0,0.029605024240727452
white_noise,187,5,0.0,-0.04779920747812838
white_noise,187,6,0.0,0.08439866699931335
white_noise,187,7,0.0,-0.049451961966461885
white_noise,187,8,0.0,-0.06582688853821025
white_noise,187,9,0.0,-0.05056884018627924
white_noise,187,10,0.0,-0.00014176283533091574
white_noise,187,11,0.0,-0.03231281012554536
white_noise,187,12,0.0,0.02478932743702634
white_noise,187,13,0.0,-0.0001477216102454634
white_noise,187,14,0.0,-0.025408673453460612
white_noise,187,15,0.0,-0.016639402123533584
white_noise,187,16,0.0,-0.061357970979151195
white_noise,187,17,0.0,-0.11922438839602412
white_noise,187,18,0.0,-0.007499337538000938
white_noise,187,19,0.0,-0.12519523366089377
white_noise,187,20,0.0,0.0315055404759262
white_noise,188,1,0.0,0.12570036147116542
white_noise,188,2,0.0,0.10158554841491722
white_noise,188,3,0.0,0.04028521204159599
white_noise,188,4,0.0,0.0006123348061092922
white_noise,188,5,0.0,0.008798886425554382
white_noise,188,6,0.0,0.06022554672888224
white_noise,188,7,0.0,0.002260519049184057
white_noise,188,8,0.0,0.009808184015606795
white_noise,188,9,0.0,-0.027136367751695922
white_noise,188,10,0.0,-0.011946548533484477
white_noise,188,11,0.0,-0.00805686436872185
white_noise,188,12,0.0,-0.0570850206338284
white_noise,188,13,0.0,-0.09848580654932895
white_noise,188,14,0.0,-0.025478212612452644
white_noise,188,15,0.0,-0.016532778436957392
white_noise,188,16,0.0,-0.048581635132990325
white_noise,188,17,0.0,-0.09847317158528904
white_noise,188,18,0.0,0.028572605795231316
white_noise,188,19,0.0,0.033579711372614014
white_noise,188,20,0.0,0.013635493740532979
white_noise,189,1,0.0,0.005502255962816416
white_noise,189,2,0.0,0.007574738335490487
white_noise,189,3,0.0,-0.027421844557576174
white_noise,189,4,0.0,-0.02796761257043852
white_noise,189,5,0.0,0.02733111993912104
white_noise,189,6,0.0,0.049694777110400996
white_noise,189,7,0.0,-0.03308918693879084
white_noise,189,8,0.0,0.016300895354420118
white_noise,189,9,0.0,-0.053246485833796375
white_noise,189,10,0.0,0.028949307942141077
white_noise,189,11,0.0,-0.027348790860633188
white_noise,189,12,0.0,0.025390644425763637
white_noise,189,13,0.0,-0.07861965117564813
white_noise,189,14,0.0,-0.0848695403808596
white_noise,189,15,0.0,-0.016743435268330963
white_noise,189,16,0.0,-0.027687761785423665
white_noise,189,17,0.0,0.026855810812433083
white_noise,189,18,0.0,0.019275849484948576
white_noise,189,19,0.0,-0.021027907682160018
white_noise,189,20,0.0,0.04215249715864127
white_noise,190,1,0.0,0.04227940995548206
white_noise,190,2,0.0,0.03299714433348509
white_noise,190,3,0.0,-0.09950759329821504
white_noise,190,4,0.0,-0.07353115459986734
white_noise,190,5,0.0,-0.011207341029243575
white_noise,190,6,0.0,0.01675765132125665
white_noise,190,7,0.0,0.12853121257894884
white_noise,190,8,0.0,-0.05080818044243077
white_noise,190,9,0.0,-0.02412848982937203
white_noise,190,10,0.0,-0.06808748354867541
white_noise,190,11,0.0,0.012913364678677304
white_noise,190,12,0.0,0.036834268810982604
white_noise,190,13,0.0,-0.09854708671479735
white_noise,190,14,0.0,-0.03693983057951871
white_noise,190,15,0.0,-0.01231804597002278
white_noise,190,16,0.0,0.053583424789031255
white_noise,190,17,0.0,0.01647624210526882
white_noise,190,18,0.0,0.08670597882701364
white_noise,190,19,0.0,0.0153778518300089
white_noise,190,20,0.0,-0.06343265404025926
white_noise,191,1,0.0,-0.11962463700075797
white_noise,191,2,0.0,0.07284221167296415
white_noise,191,3,0.0,0.07445871888969872
white_noise,191,4,0.0,0.040251639321740286
white_noise,191,5,0.0,0.09639285342761206
white_noise,191,6,0.0,-0.10457125679373254
white_noise,191,7,0.0,0.02791475904148468
white_noise,191,8,0.0,-0.02321050650809067
white_noise,191,9,0.0,0.010293282612338302
white_noise,191,10,0.0,0.039274936956706336
white_noise,191,11,0.0,-0.0010884912434092043
white_noise,191,12,0.0,-0.050506085104560644
white_noise,191,13,0.0,-0.04011125908909998
white_noise,191,14,0.0,0.10953287072162778
white_noise,191,15,0.0,-0.03384709054650981
white_noise,191,16,0.0,0.053200483709622715
white_noise,191,17,0.0,-0.020881570793492187
white_noise,191,18,0.0,0.028250002188469778
white_noise,191,19,0.0,0.013407528855901843
white_noise,191,20,0.0,-0.019852313947105914
white_noise,192,1,0.0,-0.07291554867277457
white_noise,192,2,0.0,0.023868617846095935
white_noise,192,3,0.0,0.01937461948684314
white_noise,192,4,0.0,0.06673709036232262
white_noise,192,5,0.0,0.019767880396654405
white_noise,192,6,0.0,0.05816363542767702
white_noise,192,7,0.0,0.016248566167381507
white_noise,192,8,0.0,-0.06538586280814024
white_noise,192,9,0.0,-0.13724837910277857
white_noise,192,10,0.0,0.015079217586948657
white_noise,192,11,0.0,-0.024552491434294478
white_noise,192,12,0.0,-0.07712896748111998
white_noise,192,13,0.0,0.07168871323093122
white_noise,192,14,0.0,-0.0417818338498376
white_noise,192,15,0.0,-0.041741407809274454
white_noise,192,16,0.0,-0.032440016615815005
white_noise,192,17,0.0,-0.03175553632095075
white_noise,192,18,0.0,2.462563499234068e-05
white_noise,192,19,0.0,-0.08161509747788388
white_noise,192,20,0.0,-0.03931215206679365
white_noise,193,1,0.0,0.025840871222349647
white_noise,193,2,0.0,0.04248952760056027
white_noise,193,3,0.0,0.09951512799556643
white_noise,193,4,0.0,-0.06360159500240256
white_noise,193,5,0.0,-0.04074945752653227
white_noise,193,6,0.0,-0.07264872929567717
white_noise,193,7,0.0,-0.047194326835484295
white_noise,193,8,0.0,-0.03163924696688142
white_noise,193,9,0.0,-0.01939011350353471
white_noise,193,10,0.0,-0.005036025574702931
white_noise,193,11,0.0,-0.03212035280061083
white_noise,193,12,0.0,-0.07197164763047346
white_noise,193,13,0.0,-0.05582813786170453
white_noise,193,14,0.0,-0.03896409676381224
white_noise,193,15,0.0,-0.036004478166629106
white_noise,193,16,0.0,-0.14691836405623343
white_noise,193,17,0.0,-0.1327175481273591
white_noise,193,18,0.0,0.02719788300071481
white_noise,193,19,0.0,0.04080053060971538
white_noise,193,20,0.0,-0.01762166878255912
white_noise,194,1,0.0,-0.04280919939377785
white_noise,194,2,0.0,-0.008806535483093125
white_noise,194,3,0.0,0.05947131767547424
white_noise,194,4,0.0,0.0035146198719507916
white_noise,194,5,0.0,0.02823393736019941
white_noise,194,6,0.0,0.02754856144754207
white_noise,194,7,0.0,-0.03542497321026096
white_noise,194,8,0.0,0.07630714051064627
white_noise,194,9,0.0,-0.06387397031693366
white_noise,194,10,0.0,0.08234089111196832
white_noise,194,11,0.0,-0.02107281779081355
white_noise,194,12,0.0,-0.11921541945325505
white_noise,194,13,0.0,-0.04795257761359667
white_noise,194,14,0.0,-0.021896097993781567
white_noise,194,15,0.0,0.02361435863110539
white_noise,194,16,0.0,0.09197131750661805
white_noise,194,17,0.0,-0.07146141537837326
white_noise,194,18,0.0,0.04580821569357197
white_noise,194,19,0.0,0.017988563239114526
white_noise,194,20,0.0,-0.01028343341152188
white_noise,195,1,0.0,0.01464068599124354
white_noise,195,2,0.0,0.07853332113904092
white_noise,195,3,0.0,0.07309828785223686
white_noise,195,4,0.0,0.008314864098456658
white_noise,195,5,0.0,0.013110106056451748
white_noise,195,6,0.0,0.10833237078777826
white_noise,195,7,0.0,-0.02309688331259231
white_noise,195,8,0.0,0.05499922237137003
white_noise,195,9,0.0,0.17082569342059292
white_noise,195,10,0.0,-0.04574083039027185
white_noise,195,11,0.0,-0.011130235092557885
white_noise,195,12,0.0,-0.12596913486193947
white_noise,195,13,0.0,0.08540388488831994
white_noise,195,14,0.0,-0.07242196869378115
white_noise,195,15,0.0,0.01070559863772735
white_noise,195,16,0.0,-0.06410871631897369
white_noise,195,17,0.0,-0.10617986932770493
white_noise,195,18,0.0,-0.025692128295736933
white_noise,195,19,0.0,0.05022064863121844
white_noise,195,20,0.0,-0.0398948733319259
white_noise,196,1,0.0,-0.02574500989898456
white_noise,196,2,0.0,-0.025418061892668337
white_noise,196,3,0.0,0.046009137883965885
white_noise,196,4,0.0,0.07196467795412624
white_noise,196,5,0.0,0.05766341139376188
white_noise,196,6,0.0,0.027126042713418213
white_noise,196,7,0.0,0.041958958394909575
white_noise,196,8,0.0,0.05094164489256954
white_noise,196,9,0.0,0.012085829735374275
white_noise,196,10,0.0,-0.08054308285376408
white_noise,196,11,0.0,0.026193612741156107
white_noise,196,12,0.0,-0.04400359713134025
white_noise,196,13,0.0,-0.06051132245837844
white_noise,196,14,0.0,-0.014531608474177863
white_noise,196,15,0.0,-0.005558257746231175
white_noise,196,16,0.0,-0.002467480230227188
white_noise,196,17,0.0,-0.045135556660558525
white_noise,196,18,0.0,-0.022313215235688674
white_noise,196,19,0.0,0.0027967883281394155
white_noise,196,20,0.0,0.008777020349483789
white_noise,197,1,0.0,0.005417273516873156
white_noise,197,2,0.0,0.03240856217916016
white_noise,197,3,0.0,-0.018292046751907584
white_noise,197,4,0.0,-0.03426493112177542
white_noise,197,5,0.0,0.03442031348552832
white_noise,197,6,0.0,-0.048145672129477235
white_noise,197,7,0.0,-0.07319509615487167
white_noise,197,8,0.0,-0.0662694153571023
white_noise,197,9,0.0,0.008512313068312814
white_noise,197,10,0.0,0.08676574274182972
white_noise,197,11,0.0,0.012851996009740723
white_noise,197,12,0.0,-0.003637518281469144
white_noise,197,13,0.0,-0.015997236309162038
white_noise,197,14,0.0,0.046661356029657514
white_noise,197,15,0.0,-0.12159179140334993
white_noise,197,16,0.0,0.04021079746803922
white_noise,197,17,0.0,-0.01750590691968325
white_noise,197,18,0.0,-0.03841889808417024
white_noise,197,19,0.0,-0.051173251891501
white_noise,197,20,0.0,-0.025581178674094863
white_noise,198,1,0.0,-0.054298937091581956
white_noise,198,2,0.0,0.11260009768300028
white_noise,198,3,0.0,-0.053600491878192935
white_noise,198,4,0.0,0.0056938988233493845
white_noise,198,5,0.0,-0.02853237670058881
white_noise,198,6,0.0,0.044859109548333435
white_noise,198,7,0.0,-0.03810670585567268
white_noise,198,8,0.0,-0.051753545594349984
white_noise,198,9,0.0,-0.09108200570699178
white_noise,198,10,0.0,-0.08277071662977147
white_noise,198,11,0.0,-0.03878746208753656
white_noise,198,12,0.0,-0.05701435298925595
white_noise,198,13,0.0,0.10671771064512318
white_noise,198,14,0.0,0.1037698512205855
white_noise,198,15,0.0,-0.003713509855904781
white_noise,198,16,0.0,0.06253852433809967
white_noise,198,17,0.0,0.03499464581181222
white_noise,198,18,0.0,-0.048780388611027015
white_noise,198,19,0.0,-0.031325006439943445
white_noise,198,20,0.0,0.03694178497969051
white_noise,199,1,0.0,0.03987309671054379
white_noise,199,2,0.0,-0.028104762373747805
white_noise,199,3,0.0,0.09431864895584532
white_noise,199,4,0.0,-0.0575578234873234
white_noise,199,5,0.0,-0.006702056620158985
white_noise,199,6,0.0,-0.0024644146088865903
white_noise,199,7,0.0,-0.01816520428009133
white_noise,199,8,0.0,-0.009490273323869033
white_noise,199,9,0.0,0.016158179810638055
white_noise,199,10,0.0,0.08114852649021176
white_noise,199,11,0.0,-0.07959820689812579
white_noise,199,12,0.0,-0.029894326527731586
white_noise,199,13,0.0,0.056345753190890906
white_noise,199,14,0.0,-0.0028543047531751965
white_noise,199,15,0.0,-0.06805104533077004
white_noise,199,16,0.0,-0.0526639866617204
white_noise,199,17,0.0,-0.02003849536254388
white_noise,199,18,0.0,0.04311030456463286
white_noise,199,19,0.0,0.12169437680615604
white_noise,199,20,0.0,-0.06323559292793274
ar1_phi_0.5,0,1,0.5,0.53266014588971
ar1_phi_0.5,0,2,0.25,0.29990117371145675
ar1_phi_0.5,0,3,0.125,0.16917125127137755
ar1_phi_0.5,0,4,0.0625,0.027909962846036338
ar1_phi_0.5,0,5,0.03125,-0.030134383032833563
ar1_phi_0.5,0,6,0.015625,-0.010648709757625328
ar1_phi_0.5,0,7,0.0078125,-0.045566006668789114
ar1_phi_0.5,0,8,0.00390625,-0.06843909004121843
ar1_phi_0.5,0,9,0.001953125,-0.009857224123383797
ar1_phi_0.5,0,10,0.0009765625,0.03017602004893456
ar1_phi_0.5,0,11,0.00048828125,0.01559983652542064
ar1_phi_0.5,0,12,0.000244140625,0.04399575968950627
ar1_phi_0.5,0,13,0.0001220703125,0.10664999830395108
ar1_phi_0.5,0,14,6.103515625e-05,0.1653502401856636
ar1_phi_0.5,0,15,3.0517578125e-05,0.23733225523983456
ar1_phi_0.5,0,16,1.52587890625e-05,0.1836339777779402
ar1_phi_0.5,0,17,7.62939453125e-06,0.10052398764807902
ar1_phi_0.5,0,18,3.814697265625e-06,0.07191464399252166
ar1_phi_0.5,0,19,1.9073486328125e-06,0.02217222524864203
ar1_phi_0.5,0,20,9.5367431640625e-07,0.01815025984472947
ar1_phi_0.5,1,1,0.5,0.46304382886946577
ar1_phi_0.5,1,2,0.25,0.17578978315118707
ar1_phi_0.5,1,3,0.125,0.04155725085488559
ar1_phi_0.5,1,4,0.0625,-0.02371740928691134
ar1_phi_0.5,1,5,0.03125,0.005253208621313
ar1_phi_0.5,1,6,0.015625,-0.0027628635130172584
ar1_phi_0.5,1,7,0.0078125,0.019431394204796174
ar1_phi_0.5,1,8,0.00390625,0.03585977364997816
ar1_phi_0.5,1,9,0.001953125,0.04491208742310123
ar1_phi_0.5,1,10,0.0009765625,-0.032407800062465075
ar1_phi_0.5,1,11,0.00048828125,-0.014411891828998434
ar1_phi_0.5,1,12,0.000244140625,0.040680485776178096
ar1_phi_0.5,1,13,0.0001220703125,0.016413295572103113
ar1_phi_0.5,1,14,6.103515625e-05,0.015560110128928903
ar1_phi_0.5,1,15,3.0517578125e-05,-0.028470052100916507
ar1_phi_0.5,1,16,1.52587890625e-05,-0.05539829948889182
ar1_phi_0.5,1,17,7.62939453125e-06,-0.11228221368099062
ar1_phi_0.5,1,18,3.814697265625e-06,-0.17455106209198012
ar1_phi_0.5,1,19,1.9073486328125e-06,-0.10128642504475494
ar1_phi_0.5,1,20,9.5367431640625e-07,-0.037088313283862105
ar1_phi_0.5,2,1,0.5,0.48858901402866767
ar1_phi_0.5,2,2,0.25,0.20600983580969873
ar1_phi_0.5,2,3,0.125,0.08922042264271778
ar1_phi_0.5,2,4,0.0625,0.046532231547511245
ar1_phi_0.5,2,5,0.03125,-0.023885452281410792
ar1_phi_0.5,2,6,0.015625,-0.04872197434100359
ar1_phi_0.5,2,7,0.0078125,-0.016733178150015824
ar1_phi_0.5,2,8,0.00390625,-0.054373944480648986
ar1_phi_0.5,2,9,0.001953125,-0.04448643866596685
ar1_phi_0.5,2,10,0.0009765625,-0.08711973831114303
ar1_phi_0.5,2,11,0.00048828125,-0.11156447295619355
ar1_phi_0.5,2,12,0.000244140625,-0.10406310134264078
ar1_phi_0.5,2,13,0.0001220703125,-0.1551138082406277
ar1_phi_0.5,2,14,6.103515625e-05,-0.13495401745753668
ar1_phi_0.5,2,15,3.0517578125e-05,-0.0940695427595833
ar1_phi_0.5,2,16,1.52587890625e-05,0.040466561901958034
ar1_phi_0.5,2,17,7.62939453125e-06,0.07632169484092836
ar1_phi_0.5,2,18,3.814697265625e-06,0.023610210126400424
ar1_phi_0.5,2,19,1.9073486328125e-06,-0.08752525139728956
ar1_phi_0.5,2,20,9.5367431640625e-07,-0.12248963247345705
